id,cedula,carnet,title,edad,direccion,telefono,cargaFam,description,updated_at,created_at,kind_id,user_id,asigned_id,project_id,category_id,priority_id,status_id
68,10090090,12345678,Jaime Mora 68,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
69,10919191,56432,Jaime Mora 69,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
70,1212120,4635223,Jaime Mora 70,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
71,0,0,Jaime Mora 71,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
72,1234565,324321,Jaime Mora 72,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
73,0,0,Jaime Mora 73,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
74,999,0,Jaime Mora 74,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
75,20202,20202,Jaime Mora 75,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
76,30303,30303,Jaime Mora 76,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
77,90909,909087,Jaime Mora 77,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
78,10090090,12345678,Jaime Mora 78,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
79,10919191,56432,Jaime Mora 79,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
80,1212120,4635223,Jaime Mora 80,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
81,0,0,Jaime Mora 81,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
82,1234565,324321,Jaime Mora 82,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
83,0,0,Jaime Mora 83,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
84,999,0,Jaime Mora 84,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
85,20202,20202,Jaime Mora 85,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
86,30303,30303,Jaime Mora 86,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
87,90909,909087,Jaime Mora 87,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
88,10090090,12345678,Jaime Mora 88,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
89,10919191,56432,Jaime Mora 89,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
90,1212120,4635223,Jaime Mora 90,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
91,0,0,Jaime Mora 91,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
92,1234565,324321,Jaime Mora 92,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
93,0,0,Jaime Mora 93,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
94,999,0,Jaime Mora 94,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
95,20202,20202,Jaime Mora 95,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
96,30303,30303,Jaime Mora 96,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
97,90909,909087,Jaime Mora 97,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
98,10090090,12345678,Jaime Mora 98,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
99,10919191,56432,Jaime Mora 99,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
100,1212120,4635223,Jaime Mora 100,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
101,0,0,Jaime Mora 101,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
102,1234565,324321,Jaime Mora 102,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
103,0,0,Jaime Mora 103,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
104,999,0,Jaime Mora 104,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
105,20202,20202,Jaime Mora 105,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
106,30303,30303,Jaime Mora 106,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
107,90909,909087,Jaime Mora 107,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
108,10090090,12345678,Jaime Mora 108,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
109,10919191,56432,Jaime Mora 109,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
110,1212120,4635223,Jaime Mora 110,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
111,0,0,Jaime Mora 111,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
112,1234565,324321,Jaime Mora 112,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
113,0,0,Jaime Mora 113,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
114,999,0,Jaime Mora 114,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
115,20202,20202,Jaime Mora 115,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
116,30303,30303,Jaime Mora 116,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
117,90909,909087,Jaime Mora 117,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
118,10090090,12345678,Jaime Mora 118,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
119,10919191,56432,Jaime Mora 119,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
120,1212120,4635223,Jaime Mora 120,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
121,0,0,Jaime Mora 121,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
122,1234565,324321,Jaime Mora 122,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
123,0,0,Jaime Mora 123,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
124,999,0,Jaime Mora 124,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
125,20202,20202,Jaime Mora 125,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
126,30303,30303,Jaime Mora 126,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
127,90909,909087,Jaime Mora 127,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
128,10090090,12345678,Jaime Mora 128,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
129,10919191,56432,Jaime Mora 129,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
130,1212120,4635223,Jaime Mora 130,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
131,0,0,Jaime Mora 131,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
132,1234565,324321,Jaime Mora 132,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
133,0,0,Jaime Mora 133,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
134,999,0,Jaime Mora 134,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
135,20202,20202,Jaime Mora 135,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
136,30303,30303,Jaime Mora 136,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
137,90909,909087,Jaime Mora 137,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
138,10090090,12345678,Jaime Mora 138,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
139,10919191,56432,Jaime Mora 139,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
140,1212120,4635223,Jaime Mora 140,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
141,0,0,Jaime Mora 141,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
142,1234565,324321,Jaime Mora 142,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
143,0,0,Jaime Mora 143,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
144,999,0,Jaime Mora 144,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
145,20202,20202,Jaime Mora 145,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
146,30303,30303,Jaime Mora 146,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
147,90909,909087,Jaime Mora 147,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
148,10090090,12345678,Jaime Mora 148,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
149,10919191,56432,Jaime Mora 149,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
150,1212120,4635223,Jaime Mora 150,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
151,0,0,Jaime Mora 151,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
152,1234565,324321,Jaime Mora 152,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
153,0,0,Jaime Mora 153,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
154,999,0,Jaime Mora 154,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
155,20202,20202,Jaime Mora 155,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
156,30303,30303,Jaime Mora 156,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
157,90909,909087,Jaime Mora 157,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
158,10090090,12345678,Jaime Mora 158,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
159,10919191,56432,Jaime Mora 159,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
160,1212120,4635223,Jaime Mora 160,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
161,0,0,Jaime Mora 161,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
162,1234565,324321,Jaime Mora 162,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
163,0,0,Jaime Mora 163,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
164,999,0,Jaime Mora 164,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
165,20202,20202,Jaime Mora 165,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
166,30303,30303,Jaime Mora 166,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
167,90909,909087,Jaime Mora 167,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
168,10090090,12345678,Jaime Mora 168,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
169,10919191,56432,Jaime Mora 169,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
170,1212120,4635223,Jaime Mora 170,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
171,0,0,Jaime Mora 171,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
172,1234565,324321,Jaime Mora 172,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
173,0,0,Jaime Mora 173,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
174,999,0,Jaime Mora 174,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
175,20202,20202,Jaime Mora 175,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
176,30303,30303,Jaime Mora 176,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
177,90909,909087,Jaime Mora 177,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
178,10090090,12345678,Jaime Mora 178,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
179,10919191,56432,Jaime Mora 179,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
180,1212120,4635223,Jaime Mora 180,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
181,0,0,Jaime Mora 181,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
182,1234565,324321,Jaime Mora 182,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
183,0,0,Jaime Mora 183,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
184,999,0,Jaime Mora 184,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
185,20202,20202,Jaime Mora 185,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
186,30303,30303,Jaime Mora 186,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
187,90909,909087,Jaime Mora 187,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
188,10090090,12345678,Jaime Mora 188,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
189,10919191,56432,Jaime Mora 189,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
190,1212120,4635223,Jaime Mora 190,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
191,0,0,Jaime Mora 191,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
192,1234565,324321,Jaime Mora 192,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
193,0,0,Jaime Mora 193,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
194,999,0,Jaime Mora 194,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
195,20202,20202,Jaime Mora 195,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
196,30303,30303,Jaime Mora 196,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
197,90909,909087,Jaime Mora 197,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
198,10090090,12345678,Jaime Mora 198,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
